ID,Column Name,Justification
29222,Lat,Not number from -90 to 90 with 4 decimal places
29226,Lat,Not number from -90 to 90 with 4 decimal places
29229,Lat,Not number from -90 to 90 with 4 decimal places
29231,Lat,Not number from -90 to 90 with 4 decimal places
29232,Lat,Not number from -90 to 90 with 4 decimal places
29233,Lat,Not number from -90 to 90 with 4 decimal places
29251,Lat,Not number from -90 to 90 with 4 decimal places
29253,Lat,Not number from -90 to 90 with 4 decimal places
29261,Lat,Not number from -90 to 90 with 4 decimal places
29266,Lat,Not number from -90 to 90 with 4 decimal places
29273,Lat,Not number from -90 to 90 with 4 decimal places
29290,Lat,Not number from -90 to 90 with 4 decimal places
29291,Lat,Not number from -90 to 90 with 4 decimal places
29298,Lat,Not number from -90 to 90 with 4 decimal places
29306,Lat,Not number from -90 to 90 with 4 decimal places
29315,Lat,Not number from -90 to 90 with 4 decimal places
29318,Lat,Not number from -90 to 90 with 4 decimal places
29319,Lat,Not number from -90 to 90 with 4 decimal places
29320,Lat,Not number from -90 to 90 with 4 decimal places
29329,Lat,Not number from -90 to 90 with 4 decimal places
29335,Lat,Not number from -90 to 90 with 4 decimal places
29337,Lat,Not number from -90 to 90 with 4 decimal places
29340,Lat,Not number from -90 to 90 with 4 decimal places
29344,Lat,Not number from -90 to 90 with 4 decimal places
29351,Lat,Not number from -90 to 90 with 4 decimal places
29356,Lat,Not number from -90 to 90 with 4 decimal places
29359,Lat,Not number from -90 to 90 with 4 decimal places
29362,Lat,Not number from -90 to 90 with 4 decimal places
29364,Lat,Not number from -90 to 90 with 4 decimal places
29365,Lat,Not number from -90 to 90 with 4 decimal places
29367,Lat,Not number from -90 to 90 with 4 decimal places
29368,Lat,Not number from -90 to 90 with 4 decimal places
29370,Lat,Not number from -90 to 90 with 4 decimal places
29371,Lat,Not number from -90 to 90 with 4 decimal places
29374,Lat,Not number from -90 to 90 with 4 decimal places
29375,Lat,Not number from -90 to 90 with 4 decimal places
29376,Lat,Not number from -90 to 90 with 4 decimal places
29379,Lat,Not number from -90 to 90 with 4 decimal places
29380,Lat,Not number from -90 to 90 with 4 decimal places
29383,Lat,Not number from -90 to 90 with 4 decimal places
29384,Lat,Not number from -90 to 90 with 4 decimal places
29388,Lat,Not number from -90 to 90 with 4 decimal places
29393,Lat,Not number from -90 to 90 with 4 decimal places
29402,Lat,Not number from -90 to 90 with 4 decimal places
29403,Lat,Not number from -90 to 90 with 4 decimal places
29404,Lat,Not number from -90 to 90 with 4 decimal places
29406,Lat,Not number from -90 to 90 with 4 decimal places
29407,Lat,Not number from -90 to 90 with 4 decimal places
29409,Lat,Not number from -90 to 90 with 4 decimal places
29410,Lat,Not number from -90 to 90 with 4 decimal places
29412,Lat,Not number from -90 to 90 with 4 decimal places
29413,Lat,Not number from -90 to 90 with 4 decimal places
29418,Lat,Not number from -90 to 90 with 4 decimal places
29423,Lat,Not number from -90 to 90 with 4 decimal places
29428,Lat,Not number from -90 to 90 with 4 decimal places
29430,Lat,Not number from -90 to 90 with 4 decimal places
29432,Lat,Not number from -90 to 90 with 4 decimal places
29433,Lat,Not number from -90 to 90 with 4 decimal places
29436,Lat,Not number from -90 to 90 with 4 decimal places
29438,Lat,Not number from -90 to 90 with 4 decimal places
29439,Lat,Not number from -90 to 90 with 4 decimal places
29440,Lat,Not number from -90 to 90 with 4 decimal places
29443,Lat,Not number from -90 to 90 with 4 decimal places
29445,Lat,Not number from -90 to 90 with 4 decimal places
29447,Lat,Not number from -90 to 90 with 4 decimal places
29453,Lat,Not number from -90 to 90 with 4 decimal places
29456,Lat,Not number from -90 to 90 with 4 decimal places
29457,Lat,Not number from -90 to 90 with 4 decimal places
29459,Lat,Not number from -90 to 90 with 4 decimal places
29460,Lat,Not number from -90 to 90 with 4 decimal places
29461,Lat,Not number from -90 to 90 with 4 decimal places
29462,Lat,Not number from -90 to 90 with 4 decimal places
29464,Lat,Not number from -90 to 90 with 4 decimal places
29465,Lat,Not number from -90 to 90 with 4 decimal places
29466,Lat,Not number from -90 to 90 with 4 decimal places
29468,Lat,Not number from -90 to 90 with 4 decimal places
29472,Lat,Not number from -90 to 90 with 4 decimal places
29473,Lat,Not number from -90 to 90 with 4 decimal places
29476,Lat,Not number from -90 to 90 with 4 decimal places
29480,Lat,Not number from -90 to 90 with 4 decimal places
29483,Lat,Not number from -90 to 90 with 4 decimal places
29487,Lat,Not number from -90 to 90 with 4 decimal places
29490,Lat,Not number from -90 to 90 with 4 decimal places
29492,Lat,Not number from -90 to 90 with 4 decimal places
29493,Lat,Not number from -90 to 90 with 4 decimal places
29494,Lat,Not number from -90 to 90 with 4 decimal places
29512,Lat,Not number from -90 to 90 with 4 decimal places
29514,Lat,Not number from -90 to 90 with 4 decimal places
29522,Lat,Not number from -90 to 90 with 4 decimal places
29527,Lat,Not number from -90 to 90 with 4 decimal places
29528,Lat,Not number from -90 to 90 with 4 decimal places
29534,Lat,Not number from -90 to 90 with 4 decimal places
29551,Lat,Not number from -90 to 90 with 4 decimal places
29552,Lat,Not number from -90 to 90 with 4 decimal places
29554,Lat,Not number from -90 to 90 with 4 decimal places
29559,Lat,Not number from -90 to 90 with 4 decimal places
29567,Lat,Not number from -90 to 90 with 4 decimal places
29573,Lat,Not number from -90 to 90 with 4 decimal places
29576,Lat,Not number from -90 to 90 with 4 decimal places
29579,Lat,Not number from -90 to 90 with 4 decimal places
29580,Lat,Not number from -90 to 90 with 4 decimal places
29581,Lat,Not number from -90 to 90 with 4 decimal places
29590,Lat,Not number from -90 to 90 with 4 decimal places
29596,Lat,Not number from -90 to 90 with 4 decimal places
29598,Lat,Not number from -90 to 90 with 4 decimal places
29601,Lat,Not number from -90 to 90 with 4 decimal places
29603,Lat,Not number from -90 to 90 with 4 decimal places
29605,Lat,Not number from -90 to 90 with 4 decimal places
29612,Lat,Not number from -90 to 90 with 4 decimal places
29617,Lat,Not number from -90 to 90 with 4 decimal places
29619,Lat,Not number from -90 to 90 with 4 decimal places
29620,Lat,Not number from -90 to 90 with 4 decimal places
29623,Lat,Not number from -90 to 90 with 4 decimal places
29625,Lat,Not number from -90 to 90 with 4 decimal places
29626,Lat,Not number from -90 to 90 with 4 decimal places
29628,Lat,Not number from -90 to 90 with 4 decimal places
29629,Lat,Not number from -90 to 90 with 4 decimal places
29631,Lat,Not number from -90 to 90 with 4 decimal places
29632,Lat,Not number from -90 to 90 with 4 decimal places
29635,Lat,Not number from -90 to 90 with 4 decimal places
29636,Lat,Not number from -90 to 90 with 4 decimal places
29637,Lat,Not number from -90 to 90 with 4 decimal places
29640,Lat,Not number from -90 to 90 with 4 decimal places
29641,Lat,Not number from -90 to 90 with 4 decimal places
29644,Lat,Not number from -90 to 90 with 4 decimal places
29645,Lat,Not number from -90 to 90 with 4 decimal places
29649,Lat,Not number from -90 to 90 with 4 decimal places
29654,Lat,Not number from -90 to 90 with 4 decimal places
29663,Lat,Not number from -90 to 90 with 4 decimal places
29664,Lat,Not number from -90 to 90 with 4 decimal places
29665,Lat,Not number from -90 to 90 with 4 decimal places
29667,Lat,Not number from -90 to 90 with 4 decimal places
29668,Lat,Not number from -90 to 90 with 4 decimal places
29670,Lat,Not number from -90 to 90 with 4 decimal places
29671,Lat,Not number from -90 to 90 with 4 decimal places
29673,Lat,Not number from -90 to 90 with 4 decimal places
29674,Lat,Not number from -90 to 90 with 4 decimal places
29679,Lat,Not number from -90 to 90 with 4 decimal places
29684,Lat,Not number from -90 to 90 with 4 decimal places
29689,Lat,Not number from -90 to 90 with 4 decimal places
29691,Lat,Not number from -90 to 90 with 4 decimal places
29693,Lat,Not number from -90 to 90 with 4 decimal places
29694,Lat,Not number from -90 to 90 with 4 decimal places
29697,Lat,Not number from -90 to 90 with 4 decimal places
29699,Lat,Not number from -90 to 90 with 4 decimal places
29700,Lat,Not number from -90 to 90 with 4 decimal places
29701,Lat,Not number from -90 to 90 with 4 decimal places
29704,Lat,Not number from -90 to 90 with 4 decimal places
29706,Lat,Not number from -90 to 90 with 4 decimal places
29708,Lat,Not number from -90 to 90 with 4 decimal places
29714,Lat,Not number from -90 to 90 with 4 decimal places
29717,Lat,Not number from -90 to 90 with 4 decimal places
29718,Lat,Not number from -90 to 90 with 4 decimal places
29720,Lat,Not number from -90 to 90 with 4 decimal places
29721,Lat,Not number from -90 to 90 with 4 decimal places
29722,Lat,Not number from -90 to 90 with 4 decimal places
29723,Lat,Not number from -90 to 90 with 4 decimal places
29725,Lat,Not number from -90 to 90 with 4 decimal places
29726,Lat,Not number from -90 to 90 with 4 decimal places
29727,Lat,Not number from -90 to 90 with 4 decimal places
29729,Lat,Not number from -90 to 90 with 4 decimal places
29733,Lat,Not number from -90 to 90 with 4 decimal places
29734,Lat,Not number from -90 to 90 with 4 decimal places
29737,Lat,Not number from -90 to 90 with 4 decimal places
29741,Lat,Not number from -90 to 90 with 4 decimal places
29744,Lat,Not number from -90 to 90 with 4 decimal places
29748,Lat,Not number from -90 to 90 with 4 decimal places
29751,Lat,Not number from -90 to 90 with 4 decimal places
29753,Lat,Not number from -90 to 90 with 4 decimal places
29754,Lat,Not number from -90 to 90 with 4 decimal places
29755,Lat,Not number from -90 to 90 with 4 decimal places
29773,Lat,Not number from -90 to 90 with 4 decimal places
29775,Lat,Not number from -90 to 90 with 4 decimal places
29783,Lat,Not number from -90 to 90 with 4 decimal places
29788,Lat,Not number from -90 to 90 with 4 decimal places
29789,Lat,Not number from -90 to 90 with 4 decimal places
29795,Lat,Not number from -90 to 90 with 4 decimal places
29812,Lat,Not number from -90 to 90 with 4 decimal places
29813,Lat,Not number from -90 to 90 with 4 decimal places
29815,Lat,Not number from -90 to 90 with 4 decimal places
29820,Lat,Not number from -90 to 90 with 4 decimal places
29828,Lat,Not number from -90 to 90 with 4 decimal places
29833,Lat,Not number from -90 to 90 with 4 decimal places
29834,Lat,Not number from -90 to 90 with 4 decimal places
29837,Lat,Not number from -90 to 90 with 4 decimal places
29840,Lat,Not number from -90 to 90 with 4 decimal places
29841,Lat,Not number from -90 to 90 with 4 decimal places
29842,Lat,Not number from -90 to 90 with 4 decimal places
29851,Lat,Not number from -90 to 90 with 4 decimal places
29857,Lat,Not number from -90 to 90 with 4 decimal places
29859,Lat,Not number from -90 to 90 with 4 decimal places
29862,Lat,Not number from -90 to 90 with 4 decimal places
29864,Lat,Not number from -90 to 90 with 4 decimal places
29866,Lat,Not number from -90 to 90 with 4 decimal places
29873,Lat,Not number from -90 to 90 with 4 decimal places
29878,Lat,Not number from -90 to 90 with 4 decimal places
29881,Lat,Not number from -90 to 90 with 4 decimal places
29884,Lat,Not number from -90 to 90 with 4 decimal places
29886,Lat,Not number from -90 to 90 with 4 decimal places
29887,Lat,Not number from -90 to 90 with 4 decimal places
29889,Lat,Not number from -90 to 90 with 4 decimal places
29890,Lat,Not number from -90 to 90 with 4 decimal places
29892,Lat,Not number from -90 to 90 with 4 decimal places
29893,Lat,Not number from -90 to 90 with 4 decimal places
29896,Lat,Not number from -90 to 90 with 4 decimal places
29897,Lat,Not number from -90 to 90 with 4 decimal places
29898,Lat,Not number from -90 to 90 with 4 decimal places
29901,Lat,Not number from -90 to 90 with 4 decimal places
29902,Lat,Not number from -90 to 90 with 4 decimal places
29905,Lat,Not number from -90 to 90 with 4 decimal places
29906,Lat,Not number from -90 to 90 with 4 decimal places
29910,Lat,Not number from -90 to 90 with 4 decimal places
29915,Lat,Not number from -90 to 90 with 4 decimal places
29924,Lat,Not number from -90 to 90 with 4 decimal places
29925,Lat,Not number from -90 to 90 with 4 decimal places
29926,Lat,Not number from -90 to 90 with 4 decimal places
29928,Lat,Not number from -90 to 90 with 4 decimal places
29929,Lat,Not number from -90 to 90 with 4 decimal places
29931,Lat,Not number from -90 to 90 with 4 decimal places
29932,Lat,Not number from -90 to 90 with 4 decimal places
29934,Lat,Not number from -90 to 90 with 4 decimal places
29935,Lat,Not number from -90 to 90 with 4 decimal places
29940,Lat,Not number from -90 to 90 with 4 decimal places
29945,Lat,Not number from -90 to 90 with 4 decimal places
29950,Lat,Not number from -90 to 90 with 4 decimal places
29952,Lat,Not number from -90 to 90 with 4 decimal places
29954,Lat,Not number from -90 to 90 with 4 decimal places
29955,Lat,Not number from -90 to 90 with 4 decimal places
29958,Lat,Not number from -90 to 90 with 4 decimal places
29960,Lat,Not number from -90 to 90 with 4 decimal places
29961,Lat,Not number from -90 to 90 with 4 decimal places
29962,Lat,Not number from -90 to 90 with 4 decimal places
29965,Lat,Not number from -90 to 90 with 4 decimal places
29967,Lat,Not number from -90 to 90 with 4 decimal places
29969,Lat,Not number from -90 to 90 with 4 decimal places
29975,Lat,Not number from -90 to 90 with 4 decimal places
29978,Lat,Not number from -90 to 90 with 4 decimal places
29979,Lat,Not number from -90 to 90 with 4 decimal places
29981,Lat,Not number from -90 to 90 with 4 decimal places
29982,Lat,Not number from -90 to 90 with 4 decimal places
29983,Lat,Not number from -90 to 90 with 4 decimal places
29984,Lat,Not number from -90 to 90 with 4 decimal places
29986,Lat,Not number from -90 to 90 with 4 decimal places
29987,Lat,Not number from -90 to 90 with 4 decimal places
29988,Lat,Not number from -90 to 90 with 4 decimal places
